Wall time,Step,Value
1732872586.779009,98,0.8774662613868713
1732872646.129867,99,0.8374870419502258
1732872705.891908,100,0.7419522404670715
1732872765.02661,101,0.8219106793403625
1732872824.668078,102,0.8006230592727661
1732872883.843558,103,0.8374870419502258
1732872942.972488,104,0.66718590259552
1732873002.336567,105,0.8245067596435547
1732873061.885743,106,0.8447559475898743
1732873120.819684,107,0.8707165122032166
1732873180.393579,108,0.7803738117218018
1732873239.765711,109,0.7845275402069092
1732873299.225196,110,0.8676012754440308
1732873358.516137,111,0.7866043448448181
1732873417.809357,112,0.8733125925064087
1732873477.504319,113,0.8800622820854187
1732873536.808255,114,0.8582554459571838
1732873596.277124,115,0.8151609301567078
1732873655.884946,116,0.8525441288948059
1732873715.547433,117,0.8790239095687866
1732873774.643121,118,0.8811007142066956
1732873834.047217,119,0.8727933764457703
1732873893.457696,120,0.8940809965133667
1732873952.800925,121,0.8001038432121277
1732874011.870664,122,0.7969886064529419
1732874071.431068,123,0.8811007142066956
1732874130.845907,124,0.8743509650230408
1732874190.137309,125,0.8161993622779846
1732874249.111472,126,0.8790239095687866
1732874308.375888,127,0.8795430660247803
1732874367.717282,128,0.8276219964027405
1732874426.47918,129,0.8717549443244934
1732874485.848931,130,0.8727933764457703
1732874545.232033,131,0.8686396479606628
1732874604.982635,132,0.8935617804527283
1732874663.997088,133,0.871235728263855
1732874723.163217,134,0.8951194286346436
1732874782.883722,135,0.8800622820854187
1732874842.280668,136,0.8613707423210144
1732874901.779042,137,0.8883696794509888
1732874960.834851,138,0.895638644695282
1732875020.184928,139,0.865524411201477
1732875084.220065,140,0.8868120312690735
1732875155.978,141,0.8753893971443176
1732875229.129144,142,0.9049844145774841
1732875301.667382,143,0.9070612788200378
1732875373.981868,144,0.8982346653938293
1732875446.688789,145,0.875908613204956
1732875518.474489,146,0.8862928152084351
1732875591.382846,147,0.8774662613868713
1732875664.118595,148,0.8878504633903503
1732875736.611578,149,0.8997923135757446
1732875809.755154,150,0.8764278292655945
1732875883.55546,151,0.8935617804527283
1732875957.590564,152,0.9018691778182983
1732876031.427896,153,0.9013499617576599
1732876106.408845,154,0.8992730975151062
1732876179.832841,155,0.8753893971443176
1732876253.827835,156,0.8977154493331909
1732876328.776182,157,0.8946002125740051
1732876402.744888,158,0.8977154493331909
1732876477.076684,159,0.8951194286346436
1732876552.85904,160,0.8971962332725525
1732876628.502328,161,0.9049844145774841
1732876703.885413,162,0.8992730975151062
1732876780.915858,163,0.9018691778182983
1732876858.566761,164,0.9055036306381226
1732876935.631082,165,0.8977154493331909
1732877011.963533,166,0.8997923135757446
1732877090.521351,167,0.9029076099395752
1732877167.318228,168,0.8961578607559204
1732877244.175462,169,0.8997923135757446
1732877321.232677,170,0.9049844145774841
1732877399.377861,171,0.9086189270019531
1732877477.547806,172,0.9029076099395752
1732877554.368505,173,0.9055036306381226
1732877632.205312,174,0.9122533798217773
1732877710.837132,175,0.9096572995185852
1732877789.602795,176,0.9132918119430542
1732877876.911969,177,0.9055036306381226
1732877963.41625,178,0.9138110280036926
1732878049.996147,179,0.9112149477005005
1732878270.077073,180,0.8997923135757446
1732878329.324964,181,0.9070612788200378
1732878389.101215,182,0.9075804948806763
1732878449.400377,183,0.9091380834579468
1732878508.79469,184,0.9138110280036926
1732878568.728026,185,0.9080997109413147
1732878628.015677,186,0.9106957316398621
1732878687.270342,187,0.9148494005203247
1732878746.916697,188,0.9080997109413147
1732878806.444824,189,0.9086189270019531
1732878866.383427,190,0.906022846698761
1732878926.216217,191,0.9106957316398621
1732878985.777931,192,0.9080997109413147
1732879045.469803,193,0.9101765155792236
1732879104.759784,194,0.9096572995185852
1732879164.557168,195,0.9086189270019531
1732879223.706017,196,0.9096572995185852
1732879282.795653,197,0.9086189270019531
1732879341.802746,198,0.9080997109413147
1732879401.269234,199,0.9075804948806763
