Wall time,Step,Value
1732870027.69774,56,1.58041250705719
1732870092.090883,57,2.8419954776763916
1732870156.014803,58,0.8776987195014954
1732870219.625941,59,1.6889201402664185
1732870283.354015,60,1.983982801437378
1732870347.32539,61,2.75874924659729
1732870411.409708,62,0.6195784211158752
1732870475.172117,63,1.1598986387252808
1732870538.996957,64,0.8634986877441406
1732870603.363717,65,0.8339350819587708
1732870667.251261,66,1.6779531240463257
1732870730.401606,67,3.23789644241333
1732870794.295105,68,0.5632931590080261
1732870858.314926,69,0.6916242241859436
1732870922.030718,70,2.1461009979248047
1732870984.862795,71,2.0873637199401855
1732871044.08571,72,0.8012726306915283
1732871103.23032,73,0.885434627532959
1732871162.621627,74,1.4845554828643799
1732871222.14496,75,2.3468592166900635
1732871281.780757,76,1.2278311252593994
1732871341.584344,77,1.2584762573242188
1732871401.482412,78,1.5455106496810913
1732871460.715537,79,0.6082102656364441
1732871520.13953,80,0.8144016265869141
1732871578.894048,81,0.7915620803833008
1732871638.272032,82,0.7657925486564636
1732871697.359271,83,1.7938708066940308
1732871756.81501,84,1.5320583581924438
1732871815.972915,85,0.624980092048645
1732871874.776845,86,1.274979829788208
1732871934.123705,87,1.2919672727584839
1732871993.552409,88,0.7053294777870178
1732872052.523313,89,1.1951277256011963
1732872111.670696,90,1.03006911277771
1732872170.894601,91,0.4769477844238281
1732872230.228367,92,0.6866558194160461
1732872290.201754,93,0.903580904006958
1732872349.403611,94,0.6978837847709656
1732872408.831694,95,0.9480379223823547
1732872468.304994,96,0.5957363843917847
1732872527.463408,97,0.6826974749565125
1732872586.778511,98,0.509833574295044
1732872646.129415,99,0.7121527791023254
1732872705.891356,100,1.582716464996338
1732872765.026204,101,1.0018976926803589
1732872824.667632,102,0.9239791631698608
1732872883.843193,103,0.7682921290397644
1732872942.972095,104,2.517990827560425
1732873002.336153,105,0.7782068848609924
1732873061.885248,106,0.7432553172111511
1732873120.819105,107,0.680634617805481
1732873180.393142,108,1.0415714979171753
1732873239.765329,109,1.196213722229004
1732873299.224787,110,0.5755316615104675
1732873358.515705,111,1.1858354806900024
1732873417.808898,112,0.5065918564796448
1732873477.503857,113,0.5442810654640198
1732873536.807562,114,0.7467160224914551
1732873596.276676,115,0.9607648253440857
1732873655.884582,116,0.6170725226402283
1732873715.546896,117,0.5895816087722778
1732873774.642592,118,0.6091068983078003
1732873834.046754,119,0.6715021729469299
1732873893.457071,120,0.5320863127708435
1732873952.800511,121,1.1093876361846924
1732874011.870217,122,1.1719732284545898
1732874071.43056,123,0.6622443795204163
1732874130.845392,124,0.6268631815910339
1732874190.136806,125,0.9120652675628662
1732874249.111078,126,0.5560238361358643
1732874308.375491,127,0.5595284700393677
1732874367.716893,128,0.8985331058502197
1732874426.478727,129,0.6023803949356079
1732874485.848499,130,0.6213394403457642
1732874545.231578,131,0.6246723532676697
1732874604.982208,132,0.4739649295806885
1732874663.996702,133,0.6663295030593872
1732874723.162828,134,0.5377920866012573
1732874782.88335,135,0.5998974442481995
1732874842.280298,136,0.6874159574508667
1732874901.778649,137,0.5897188782691956
1732874960.834366,138,0.5346525311470032
1732875020.184461,139,0.6882781386375427
1732875084.219457,140,0.5588907599449158
1732875155.977366,141,0.6388095021247864
1732875229.128416,142,0.48958393931388855
1732875301.666739,143,0.4682089686393738
1732875373.980972,144,0.5265282988548279
1732875446.688066,145,0.6321092247962952
1732875518.473593,146,0.5427035689353943
1732875591.382091,147,0.6049803495407104
1732875664.117921,148,0.5300560593605042
1732875736.610983,149,0.4720211625099182
1732875809.754216,150,0.6122633814811707
1732875883.554755,151,0.5386810302734375
1732875957.589487,152,0.49132755398750305
1732876031.427189,153,0.4620482623577118
1732876106.408139,154,0.4599924087524414
1732876179.831954,155,0.6053144335746765
1732876253.826957,156,0.5119740962982178
1732876328.775301,157,0.5773299336433411
1732876402.744128,158,0.4967476725578308
1732876477.075598,159,0.5511303544044495
1732876552.858394,160,0.5604745745658875
1732876628.501478,161,0.4767290949821472
1732876703.884588,162,0.5084641575813293
1732876780.915064,163,0.5665578842163086
1732876858.565785,164,0.5054817795753479
1732876935.630148,165,0.5253899693489075
1732877011.962657,166,0.5057224035263062
1732877090.520333,167,0.49425217509269714
1732877167.317405,168,0.5454986095428467
1732877244.174585,169,0.49893081188201904
1732877321.23164,170,0.5045631527900696
1732877399.377015,171,0.47955968976020813
1732877477.547002,172,0.5035207867622375
1732877554.367337,173,0.47483351826667786
1732877632.204485,174,0.4497394859790802
1732877710.836272,175,0.45235082507133484
1732877789.601917,176,0.47103485465049744
1732877876.911083,177,0.4874517321586609
1732877963.415318,178,0.47080695629119873
1732878049.995266,179,0.46674975752830505
1732878270.076625,180,0.5188162326812744
1732878329.32437,181,0.48450425267219543
1732878389.100769,182,0.47466912865638733
1732878449.399952,183,0.4692738354206085
1732878508.794289,184,0.4665846526622772
1732878568.72754,185,0.46469688415527344
1732878628.015143,186,0.46241462230682373
1732878687.269927,187,0.46164876222610474
1732878746.916329,188,0.4729667603969574
1732878806.444418,189,0.48019832372665405
1732878866.382927,190,0.4919269382953644
1732878926.215752,191,0.47509321570396423
1732878985.777564,192,0.4810889661312103
1732879045.469391,193,0.47217610478401184
1732879104.759379,194,0.47527435421943665
1732879164.556784,195,0.4655722975730896
1732879223.705579,196,0.46549826860427856
1732879282.795257,197,0.47181937098503113
1732879341.802274,198,0.45495155453681946
1732879401.268826,199,0.4657566249370575
