Wall time,Step,Value
1731391617.122021,52,0.39167022705078125
1731391867.645334,53,0.3616842031478882
1731392119.155538,54,0.5189210176467896
1731392371.873554,55,0.6817088723182678
1731392627.208119,56,0.8578863143920898
1731392873.248468,57,0.6504595875740051
1731393123.653296,58,0.5485619306564331
1731393373.849452,59,0.38415005803108215
1731393625.610426,60,0.39382204413414
1731393877.729895,61,0.4213663339614868
1731394127.173895,62,0.3193414509296417
1731394380.673867,63,1.0887302160263062
1731394636.444096,64,0.522229015827179
1731394888.512002,65,0.4856223165988922
1731395130.521482,66,0.40100544691085815
1731395372.669862,67,0.5460994243621826
1731395623.875963,68,0.44404253363609314
1731395868.315399,69,0.3518272042274475
1731396125.729195,70,0.3727884590625763
1731396390.39001,71,0.5005640983581543
1731396647.295005,72,0.5676122903823853
1731396904.006365,73,0.5533014535903931
1731397151.496549,74,0.3105137348175049
1731397399.16533,75,0.31973743438720703
1731397646.675124,76,0.501541018486023
1731397889.052097,77,0.3048080801963806
1731398137.425029,78,0.3757639229297638
1731398378.127272,79,0.5375645160675049
1731398629.183019,80,0.3664436936378479
1731398877.488514,81,0.3210282027721405
1731399128.998665,82,0.39811959862709045
1731399378.263569,83,0.36087697744369507
1731399621.330086,84,0.3686954975128174
1731399873.04816,85,0.4066704511642456
1731400125.089097,86,0.2949083149433136
1731400372.765362,87,0.4693796932697296
1731400634.787969,88,0.2726241946220398
1731400884.511094,89,0.360315203666687
1731401123.364034,90,0.32218074798583984
1731401371.889964,91,0.48403528332710266
1731401621.877319,92,0.3779546320438385
1731401865.098447,93,0.5008710622787476
1731402112.85502,94,0.32956376671791077
1731402353.038681,95,0.35155734419822693
1731402602.90155,96,0.2801865041255951
1731402842.439722,97,0.33573660254478455
1731403085.769911,98,0.3163330554962158
1731403334.468354,99,0.3209148347377777
1731403587.880845,100,0.4246709644794464
1731403839.86441,101,0.34946078062057495
1731404083.145904,102,0.3849736750125885
1731404333.801466,103,0.31354498863220215
1731404573.49672,104,0.3436477780342102
1731404818.858387,105,0.32641273736953735
1731405069.152479,106,0.2643474042415619
1731405307.970783,107,0.2889823317527771
1731405558.73609,108,0.30902034044265747
1731405810.080865,109,0.3410413861274719
1731406057.508324,110,0.32092157006263733
1731406328.075545,111,0.3227218985557556
1731406589.411374,112,0.3064137101173401
1731406854.220045,113,0.31766587495803833
1731407111.835874,114,0.26898252964019775
1731407368.355535,115,0.3252493739128113
1731407620.972794,116,0.29306313395500183
1731407873.056265,117,0.23807395994663239
1731408124.384674,118,0.2665764093399048
1731408372.243158,119,0.26743122935295105
1731408622.646857,120,0.324491411447525
1731408872.794463,121,0.33797088265419006
1731409123.686489,122,0.3589635491371155
1731409372.719246,123,0.3216548562049866
1731409618.940569,124,0.23682856559753418
1731409870.381891,125,0.28366535902023315
1731410111.942547,126,0.26578637957572937
1731410358.635696,127,0.2646649181842804
1731410609.405597,128,0.27842679619789124
1731410861.696414,129,0.26292404532432556
1731411114.953933,130,0.2514982521533966
1731411365.978451,131,0.2320287972688675
1731411621.486105,132,0.2924796938896179
1731411873.611752,133,0.31027311086654663
1731412121.444958,134,0.24686522781848907
1731412372.822919,135,0.2607708275318146
1731412618.883928,136,0.25500544905662537
1731412871.67702,137,0.2561916410923004
1731413115.09422,138,0.27879467606544495
1731413366.809673,139,0.2780257761478424
1731413615.199976,140,0.2853815257549286
1731413884.585641,141,0.3039810061454773
1731414162.870965,142,0.28311687707901
1731414431.049204,143,0.28232258558273315
1731414687.603532,144,0.280132919549942
1731414942.76973,145,0.25807470083236694
1731415204.729765,146,0.2576170861721039
1731415457.14758,147,0.24929724633693695
1731415709.84646,148,0.28576499223709106
1731415963.136951,149,0.23991988599300385
1731416218.567645,150,0.2534942030906677
1731416474.87254,151,0.24939453601837158
1731416725.272049,152,0.2739461362361908
1731416976.304511,153,0.2705284357070923
1731417226.780116,154,0.24331863224506378
1731417467.189093,155,0.27148547768592834
1731417748.847468,156,0.22447966039180756
1731418152.600529,157,0.25103816390037537
1731418747.556166,158,0.26125872135162354
1731419032.956826,159,0.23921723663806915
1731419306.067976,160,0.23844800889492035
1731419574.150125,161,0.24593524634838104
1731419836.264433,162,0.25176265835762024
1731420109.60155,163,0.2519434988498688
1731420372.127996,164,0.2503298223018646
1731420673.534306,165,0.24985739588737488
1731420993.16129,166,0.25918594002723694
1731421269.928595,167,0.2532859742641449
1731421517.210813,168,0.26585668325424194
1731421791.733463,169,0.26331576704978943
1731422071.247893,170,0.27210068702697754
1731422344.446165,171,0.2516607344150543
1731422641.430465,172,0.25322479009628296
1731422931.15346,173,0.25663983821868896
1731423187.064449,174,0.25605329871177673
1731423478.101108,175,0.2583353519439697
1731423768.440533,176,0.2580249607563019
1731424032.437412,177,0.25901779532432556
1731424293.153137,178,0.25771814584732056
1731424825.943242,179,0.26011234521865845
1731551441.730557,180,0.2626762390136719
1731551720.366532,181,0.250315397977829
1731551981.877009,182,0.25902920961380005
1731552217.032497,183,0.256935715675354
1731552455.748237,184,0.25845369696617126
1731552694.194208,185,0.2539670169353485
1731552934.169966,186,0.2534995675086975
1731553175.922213,187,0.25333094596862793
1731553417.783487,188,0.25284895300865173
1731553660.343476,189,0.25584080815315247
1731553904.645446,190,0.2582405209541321
1731554146.207885,191,0.2528311610221863
1731554388.053495,192,0.2518567442893982
1731554685.08499,193,0.2561107873916626
1731554943.663531,194,0.2540466785430908
1731555196.796055,195,0.2551707625389099
1731555449.745105,196,0.25467488169670105
1731555701.088644,197,0.253754585981369
1731555952.539438,198,0.25394755601882935
1731556202.485719,199,0.2548961341381073
